taxa_name	pectoral_fin	pelvic_fin	pectoral_inferred	pelvic_inferred	pectoral_propagated	pelvic_propagated
Melanotaenia praecox	?	?	?	?	?	?
Melanotaenia splendida	1	1	2	2	0	0
Melanotaenia vanheurni	?	?	?	?	?	?
Melanotaenia goldiei	?	?	?	?	?	?
Melanotaenia monticola	?	?	?	?	?	?
Melanotaenia kamaka	?	?	?	?	?	?
Melanotaenia mubiensis	?	?	?	?	?	?
Melanotaenia maccullochi	?	?	?	?	?	?
Melanotaenia lakamora	?	?	?	?	?	?
Melanotaenia parkinsoni	?	?	?	?	?	?
Melanotaenia herbertaxelrodi	?	?	?	?	?	?
Melanotaenia lacustris	?	?	?	?	?	?
Melanotaenia trifasciata	?	?	?	?	?	?
Melanotaenia australis	?	?	?	?	?	?
Melanotaenia rubrostriatus	?	?	?	?	?	?
Melanotaenia sp. NT	?	?	?	?	?	?
Melanotaenia mairasi	?	?	?	?	?	?
Melanotaenia ajamaruensis	?	?	?	?	?	?
Melanotaenia maylandi	?	?	?	?	?	?
Melanotaenia pimaensis	?	?	?	?	?	?
Melanotaenia solata	?	?	?	?	?	?
Melanotaenia fasinensis	?	?	?	?	?	?
Melanotaenia corona	?	?	?	?	?	?
Melanotaenia sp. 12 APS-2013	?	?	?	?	?	?
Melanotaenia sp. 15 APS-2013	?	?	?	?	?	?
Melanotaenia sp. 14 APS-2013	?	?	?	?	?	?
Melanotaenia sp. 10 APS-2013	?	?	?	?	?	?
Melanotaenia sp. 13 APS-2013	?	?	?	?	?	?
Melanotaenia sp. 1 APS-2013	?	?	?	?	?	?
Melanotaenia sp. 3 APS-2013	?	?	?	?	?	?
Melanotaenia sp. 2 APS-2013	?	?	?	?	?	?
Melanotaenia sp. BIFA095-11	?	?	?	?	?	?
Melanotaenia sp. 6 APS-2013	?	?	?	?	?	?
Melanotaenia sp. 7 APS-2013	?	?	?	?	?	?
Melanotaenia sp. 4 APS-2013	?	?	?	?	?	?
Melanotaenia sp. 5 APS-2013	?	?	?	?	?	?
Melanotaenia sp. 8 APS-2013	?	?	?	?	?	?
Melanotaenia sp. 9 APS-2013	?	?	?	?	?	?
Melanotaenia flavipinnis	?	?	?	?	?	?
Melanotaenia cf. eachamensis ZSM 34158	?	?	?	?	?	?
Melanotaenia kolaensis	?	?	?	?	?	?
Melanotaenia laticlavia	?	?	?	?	?	?
Melanotaenia sneideri	?	?	?	?	?	?
Melanotaenia senckenbergianus	?	?	?	?	?	?
Melanotaenia albimarginata	?	?	?	?	?	?
Melanotaenia aruensis	?	?	?	?	?	?
Melanotaenia wokamensis	?	?	?	?	?	?
Melanotaenia picta	?	?	?	?	?	?
Melanotaenia rubrivittata	?	?	?	?	?	?
Melanotaenia multiradiata	?	?	?	?	?	?
Melanotaenia patoti	?	?	?	?	?	?
Melanotaenia dumasi	?	?	?	?	?	?
Melanotaenia sp. PJU-2015a	?	?	?	?	?	?
Melanotaenia sp. PJU-2015b	?	?	?	?	?	?
Melanotaenia sp. PJU-2015c	?	?	?	?	?	?
Melanotaenia sp. PJU-2015d	?	?	?	?	?	?
Melanotaenia sp. PJU-2015e	?	?	?	?	?	?
Glossolepis wanamensis	?	?	?	?	?	?
Glossolepis pseudoincisus	?	?	?	?	?	?
Glossolepis multisquamata	?	?	?	?	?	?
Glossolepis ramuensis	?	?	?	?	?	?
Glossolepis maculosus	?	?	?	?	?	?
Glossolepis kabia	?	?	?	?	?	?
Glossolepis leggetti	?	?	?	?	?	?
Glossolepis dorityi	?	?	?	?	?	?
Glossolepis sp. 'Gidomen'	?	?	?	?	?	?
Glossolepis incisus	?	?	?	?	?	?
Glossolepis sp. BIFA208-11	?	?	?	?	?	?
Chilatherina sp. 'Gidomen'	?	?	?	?	?	?
Chilatherina fasciata	?	?	?	?	?	?
Chilatherina pagwiensis	?	?	?	?	?	?
Chilatherina alleni	?	?	?	?	?	?
Chilatherina axelrodi	?	?	?	?	?	?
Chilatherina bulolo	?	?	?	?	?	?
Chilatherina campsi	?	?	?	?	?	?
Chilatherina crassispinosa	?	?	?	?	?	?
Chilatherina bleheri	?	?	?	?	?	?
Chilatherina sentaniensis	?	?	?	?	?	?
Chilatherina pricei	?	?	?	?	?	?
Chilatherina lorentzii	?	?	?	?	?	?
Chilatherina sp. BIFA031-11	?	?	?	?	?	?
Chilatherina sp. BIFA032-11	?	?	?	?	?	?
Chilatherina sp. BIFA028-11	?	?	?	?	?	?
Chilatherina sp. BIFA027-11	?	?	?	?	?	?
Chilatherina sp. BIFA030-11	?	?	?	?	?	?
Chilatherina sp. BIFA029-11	?	?	?	?	?	?
Chilatherina sp. ZSM 34143	?	?	?	?	?	?
Iriatherina werneri	?	?	?	?	?	?
Cairnsichthys rhombosomoides	?	?	?	?	?	?
Pelangia mbutaensis	?	?	?	?	?	?
Bedotia sp. 'Betampona'	?	?	?	?	?	?
Bedotia sp. 'Manombo'	?	?	?	?	?	?
Bedotia sp. 'Sambava'	?	?	?	?	?	?
Bedotia sp. 'Antalaha'	?	?	?	?	?	?
Bedotia sp. 'Ranomafana'	?	?	?	?	?	?
Bedotia sp. 'Vevembe'	?	?	?	?	?	?
Bedotia sp. 'Karianga'	?	?	?	?	?	?
Bedotia sp. AC-2011	?	?	?	?	?	?
Bedotia geayi	?	?	?	?	?	?
Bedotia sp. 'Mahanara'	?	?	?	?	?	?
Bedotia sp. 'Bemarivo'	?	?	?	?	?	?
Bedotia tricolor	?	?	?	?	?	?
Bedotia sp. 'Makira'	?	?	?	?	?	?
Bedotia sp. 'Beforana'	?	?	?	?	?	?
Bedotia sp. 'Ivoloina'	?	?	?	?	?	?
Bedotia sp. 'Namorona'	?	?	?	?	?	?
Bedotia sp. 'Ankavia'	?	?	?	?	?	?
Bedotia leucopteron	?	?	?	?	?	?
Bedotia madagascariensis	?	?	?	?	?	?
Bedotia longianalis	?	?	?	?	?	?
Bedotia masoala	?	?	?	?	?	?
Bedotia marojejy	?	?	?	?	?	?
Bedotia albomarginata	?	?	?	?	?	?
Bedotia alveyi	?	?	?	?	?	?
Bedotia sp. ZSM 34168	?	?	?	?	?	?
Bedotia sp. ZSM 34169	?	?	?	?	?	?
Rheocles derhami	?	?	?	?	?	?
Rheocles lateralis	?	?	?	?	?	?
Rheocles vatosoa	?	?	?	?	?	?
Rheocles alaotrensis	?	?	?	?	?	?
Rheocles wrightae	?	?	?	?	?	?
Rheocles pellegrini	?	?	?	?	?	?
Rheocles sikorae	?	?	?	?	?	?
Neostethus bicornis	1	?	1	?	1	0
Neostethus borneensis	1	?	1	?	1	0
Neostethus villadolidi	1	?	1	?	1	0
Neostethus djajaorum	1	?	1	?	1	0
Neostethus zamboangae	1	?	1	?	1	0
Neostethus robertsi	1	?	1	?	1	0
Neostethus thessa	1	?	1	?	1	0
Neostethus palawanensis	1	?	1	?	1	0
Neostethus lankesteri	1	?	1	?	1	0
Neostethus amaricola	1	?	1	?	1	0
Neostethus ctenophorus	1	?	1	?	1	0
Neostethus geminus	?	?	?	?	?	?
Phenacostethus smithi	1	?	1	?	1	0
Phenacostethus trewavasae	1	?	1	?	1	0
Phenacostethus posthon	1	?	1	?	1	0
Gulaphallus mirabilis	1	?	1	?	1	0
Gulaphallus falcifer	1	?	1	?	1	0
Gulaphallus panayensis	1	?	1	?	1	0
Gulaphallus eximius	1	?	1	?	1	0
Gulaphallus bikolanus	1	?	1	?	1	0
Phallostethus lehi	1	?	1	?	1	0
Phallostethus dunckeri	1	?	1	?	1	0
Pseudomugil signifer	?	?	?	?	?	?
Pseudomugil gertrudae	?	?	?	?	?	?
Pseudomugil tenellus	?	?	?	?	?	?
Pseudomugil mellis	?	?	?	?	?	?
Pseudomugil paskai	?	?	?	?	?	?
Pseudomugil paludicola	?	?	?	?	?	?
Pseudomugil cyanodorsalis	?	?	?	?	?	?
Pseudomugil reticulatus	?	?	?	?	?	?
Pseudomugil novaeguineae	?	?	?	?	?	?
Pseudomugil inconspicuus	?	?	?	?	?	?
Pseudomugil pellucidus	?	?	?	?	?	?
Pseudomugil ivantsoffi	?	?	?	?	?	?
Pseudomugil connieae	?	?	?	?	?	?
Pseudomugil majusculus	?	?	?	?	?	?
Popondichthys furcatus	?	?	?	?	?	?
Scaturiginichthys vermeilipinnis	?	?	?	?	?	?
Kiunga bleheri	?	?	?	?	?	?
Kiunga ballochi	?	?	?	?	?	?
Iso rhothophilus	?	?	?	?	?	?
Iso sp. KU IT 803	?	?	?	?	?	?
Iso hawaiiensis	?	?	?	?	?	?
Iso natalensis	?	?	?	?	?	?
Iso flosmaris	?	?	?	?	?	?
Iso nesiotes	?	?	?	?	?	?
Craterocephalus marjoriae	?	?	?	?	?	?
Craterocephalus randi	?	?	?	?	?	?
Craterocephalus lentiginosus	?	?	?	?	?	?
Craterocephalus helenae	?	?	?	?	?	?
Craterocephalus eyresii	?	?	?	?	?	?
Craterocephalus gloveri	?	?	?	?	?	?
Craterocephalus cuneiceps	?	?	?	?	?	?
Craterocephalus dalhousiensis	?	?	?	?	?	?
Craterocephalus marianae	?	?	?	?	?	?
Craterocephalus mugiloides	?	?	?	?	?	?
Craterocephalus fluviatilis	?	?	?	?	?	?
Craterocephalus amniculus	?	?	?	?	?	?
Craterocephalus capreoli	?	?	?	?	?	?
Craterocephalus centralis	?	?	?	?	?	?
Craterocephalus honoriae	?	?	?	?	?	?
Craterocephalus stramineus	?	?	?	?	?	?
Craterocephalus nouhuysi	?	?	?	?	?	?
Craterocephalus munroi	?	?	?	?	?	?
Craterocephalus pauciradiatus	?	?	?	?	?	?
Craterocephalus fistularis	?	?	?	?	?	?
Craterocephalus lacustris	?	?	?	?	?	?
Craterocephalus kailolae	?	?	?	?	?	?
Craterocephalus pimatuae	?	?	?	?	?	?
Craterocephalus laisapi	?	?	?	?	?	?
Craterocephalus sp. BIFA209-11	?	?	?	?	?	?
Craterocephalus sp. BIFA034-11	?	?	?	?	?	?
Craterocephalus sp. BIFA036-11	?	?	?	?	?	?
Craterocephalus sp. BIFA033-11	?	?	?	?	?	?
Craterocephalus sp. BIFA035-11	?	?	?	?	?	?
Craterocephalus stercusmuscarum	?	?	?	?	?	?
Craterocephalus sp. ZSM 34172-3	?	?	?	?	?	?
Craterocephalus sp. ZSM 34172-1	?	?	?	?	?	?
Atherinomorus ogilbyi	?	?	?	?	?	?
Atherinomorus endrachtensis	?	?	?	?	?	?
Atherinomorus sp. Karianga	?	?	?	?	?	?
Atherinomorus lacunosus	?	?	?	?	?	?
Atherinomorus stipes	?	1	?	2	0	0
Atherinomorus sp. WLS-2003	?	?	?	?	?	?
Atherinomorus vaigiensis	?	?	?	?	?	?
Atherinomorus pinguis	?	?	?	?	?	?
Atherinomorus regina	?	?	?	?	?	?
Atherinomorus insularum	?	?	?	?	?	?
Atherinomorus aetholepis	?	?	?	?	?	?
Atherinomorus lineatus	?	?	?	?	?	?
Atherinomorus balabacensis	?	?	?	?	?	?
Atherinomorus duodecimalis	?	?	?	?	?	?
Atherinomorus sp. duodecimalis-2	?	?	?	?	?	?
Atherinomorus sp. pinguis-1	?	?	?	?	?	?
Atherinomorus sp. duodecimalis-1	?	?	?	?	?	?
Atherinomorus sp. lacunosus-2	?	?	?	?	?	?
Atherinomorus forskalii	?	?	?	?	?	?
Atherinomorus sp. pinguis-2	?	?	?	?	?	?
Atherinomorus sp. duodecimalis-3	?	?	?	?	?	?
Atherinomorus sp. lacunosus-1	?	?	?	?	?	?
Atherinomorus sp. MM-2016	?	?	?	?	?	?
Atherinosoma microstoma	?	?	?	?	?	?
Atherinosoma elongata	?	?	?	?	?	?
Atherina breviceps	?	?	?	?	?	?
Atherina sp. 'lagunae'	?	?	?	?	?	?
Atherina hepsetus	?	?	?	?	?	?
Atherina boyeri	?	?	?	?	?	?
Atherina presbyter	?	?	?	?	?	?
Atherina lopeziana	?	?	?	?	?	?
Atherina sp. 'punctuata'	?	?	?	?	?	?
Atherina sp. BOLD:ACL7846	?	?	?	?	?	?
Atherina sp. BOLD:ACL6698	?	?	?	?	?	?
Atherina sp. BOLD:AAI7983	?	?	?	?	?	?
Atherina sp. BOLD:AAN3535	?	?	?	?	?	?
Hypoatherina tsurugae	?	?	?	?	?	?
Hypoatherina valenciennei	?	?	?	?	?	?
Hypoatherina harringtonensis	?	?	?	?	?	?
Hypoatherina temminckii	?	?	?	?	?	?
Hypoatherina ovalaua	?	?	?	?	?	?
Hypoatherina tropicalis	?	?	?	?	?	?
Hypoatherina crenolepis	?	?	?	?	?	?
Hypoatherina woodwardi	?	?	?	?	?	?
Hypoatherina barnesi	?	?	?	?	?	?
Hypoatherina celebesensis	?	?	?	?	?	?
Hypoatherina macrophthalma	?	?	?	?	?	?
Hypoatherina lunata	?	?	?	?	?	?
Hypoatherina golanii	?	?	?	?	?	?
Kestratherina brevirostris	?	?	?	?	?	?
Kestratherina esox	?	?	?	?	?	?
Leptatherina presbyteroides	?	?	?	?	?	?
Leptatherina wallacei	?	?	?	?	?	?
Alepidomus evermanni	?	?	?	?	?	?
Teramulus waterloti	?	?	?	?	?	?
Teramulus kieneri	?	?	?	?	?	?
Atherinason hepsetoides	?	?	?	?	?	?
Atherinason dannevigi	?	?	?	?	?	?
Stenatherina panatela	?	?	?	?	?	?
Atherion elymus	?	?	?	?	?	?
Atherion africanum	?	?	?	?	?	?
Atherion maccullochi	?	?	?	?	?	?
Sashatherina giganteus	?	?	?	?	?	?
Bleheratherina pierucciae	?	?	?	?	?	?
Chirostoma humboldtianum	?	?	?	?	?	?
Chirostoma grandocule	?	?	?	?	?	?
Chirostoma jordani	?	?	?	?	?	?
Chirostoma consocium	?	?	?	?	?	?
Chirostoma contrerasi	?	?	?	?	?	?
Chirostoma attenuatum	?	?	?	?	?	?
Chirostoma chapalae	?	?	?	?	?	?
Chirostoma arge	?	?	?	?	?	?
Chirostoma lucius	?	?	?	?	?	?
Chirostoma promelas	?	?	?	?	?	?
Chirostoma patzcuaro	?	?	?	?	?	?
Chirostoma labarcae	?	?	?	?	?	?
Chirostoma sphyraena	?	?	?	?	?	?
Chirostoma riojai	?	?	?	?	?	?
Chirostoma melanoccus	?	?	?	?	?	?
Chirostoma charari	?	?	?	?	?	?
Chirostoma bartoni	?	?	?	?	?	?
Chirostoma zirahuen	?	?	?	?	?	?
Chirostoma copandaro	?	?	?	?	?	?
Chirostoma reseratum	?	?	?	?	?	?
Chirostoma compressum	?	?	?	?	?	?
Chirostoma aculeatum	?	?	?	?	?	?
Atherinella panamensis	?	?	?	?	?	?
Atherinella schultzi	?	?	?	?	?	?
Atherinella crystallina	?	?	?	?	?	?
Atherinella milleri	?	?	?	?	?	?
Atherinella sp. 1 MVM-2008	?	?	?	?	?	?
Atherinella sp. BOLD:AAN5135	?	?	?	?	?	?
Atherinella argentea	?	?	?	?	?	?
Atherinella sp. BOLD:AAI4787	?	?	?	?	?	?
Atherinella hubbsi	?	?	?	?	?	?
Atherinella brasiliensis	?	?	?	?	?	?
Atherinella robbersi	?	?	?	?	?	?
Atherinella alvarezi	?	?	?	?	?	?
Atherinella elegans	?	?	?	?	?	?
Atherinella eriarcha	?	?	?	?	?	?
Atherinella pallida	?	?	?	?	?	?
Atherinella sardina	?	?	?	?	?	?
Atherinella blackburni	?	?	?	?	?	?
Atherinella jiloaensis	?	?	?	?	?	?
Atherinella beani	?	?	?	?	?	?
Atherinella colombiensis	?	?	?	?	?	?
Atherinella guija	?	?	?	?	?	?
Atherinella balsana	?	?	?	?	?	?
Atherinella pachylepis	?	?	?	?	?	?
Atherinella nocturna	?	?	?	?	?	?
Atherinella venezuelae	?	?	?	?	?	?
Atherinella callida	?	?	?	?	?	?
Atherinella nesiotes	?	?	?	?	?	?
Atherinella pellosemeion	?	?	?	?	?	?
Atherinella chagresi	?	?	?	?	?	?
Atherinella lisa	?	?	?	?	?	?
Atherinella nepenthe	?	?	?	?	?	?
Atherinella starksi	?	?	?	?	?	?
Atherinella ammophila	?	?	?	?	?	?
Atherinella serrivomer	?	?	?	?	?	?
Atherinella sallei	?	?	?	?	?	?
Atherinella bolivari	?	?	?	?	?	?
Atherinella meeki	?	?	?	?	?	?
Atherinella sp. BOLD:AAZ7636	?	?	?	?	?	?
Atherinella sp. DDB-2013	?	?	?	?	?	?
Atherinella marvelae	?	?	?	?	?	?
Atherinella guatemalensis	?	?	?	?	?	?
Menidia menidia	?	?	?	?	?	?
Poblana ferdebueni	?	?	?	?	?	?
Poblana letholepis	?	?	?	?	?	?
Poblana squamata	?	?	?	?	?	?
Poblana alchichica	?	?	?	?	?	?
Menidia beryllina	?	?	?	?	?	?
Melanorhinus microps	?	?	?	?	?	?
Melanorhinus boekei	?	?	?	?	?	?
Melanorhinus cyanellus	?	?	?	?	?	?
Membras martinica	?	?	?	?	?	?
Membras gilberti	?	?	?	?	?	?
Membras vagrans	?	?	?	?	?	?
Membras argentea	?	?	?	?	?	?
Membras analis	?	?	?	?	?	?
Membras dissimilis	?	?	?	?	?	?
Menidia conchorum	?	?	?	?	?	?
Menidia colei	?	?	?	?	?	?
Menidia peninsulae	?	?	?	?	?	?
Menidia extensa	?	?	?	?	?	?
Menidia sp. BOLD:AAD7634	?	?	?	?	?	?
Menidia audens	?	?	?	?	?	?
Menidia estor	?	?	?	?	?	?
Menidia clarkhubbsi	?	?	?	?	?	?
Odontesthes argentinensis	?	?	?	?	?	?
Odontesthes perugiae	?	?	?	?	?	?
Odontesthes sp. Odsp-001	?	?	?	?	?	?
Odontesthes incisa	?	?	?	?	?	?
Odontesthes hatcheri	?	?	?	?	?	?
Odontesthes regia	?	?	?	?	?	?
Odontesthes sp. 'Lagoa Pinguela'	?	?	?	?	?	?
Odontesthes sp. 'Lagoa Fortaleza'	?	?	?	?	?	?
Odontesthes smitti	?	?	?	?	?	?
Odontesthes mirinensis	?	?	?	?	?	?
Odontesthes platensis	?	?	?	?	?	?
Odontesthes bonariensis	?	?	?	?	?	?
Odontesthes sp. 'Lagoa Caconde'	?	?	?	?	?	?
Odontesthes humensis	?	?	?	?	?	?
Odontesthes gracilis	?	?	?	?	?	?
Odontesthes wiebrichi	?	?	?	?	?	?
Odontesthes mauleanum	?	?	?	?	?	?
Odontesthes retropinnis	?	?	?	?	?	?
Odontesthes piquava	?	?	?	?	?	?
Odontesthes ledae	?	?	?	?	?	?
Odontesthes orientalis	?	?	?	?	?	?
Odontesthes nigricans	?	?	?	?	?	?
Odontesthes bicudo	?	?	?	?	?	?
Odontesthes brevianalis	?	?	?	?	?	?
Odontesthes sp. TJX-2014	?	?	?	?	?	?
Odontesthes sp. DC0128	?	?	?	?	?	?
Odontesthes sp. JMW-2015	?	?	?	?	?	?
Labidesthes sicculus	?	?	?	?	?	?
Basilichthys microlepidotus	?	?	?	?	?	?
Basilichthys semotilus	?	?	?	?	?	?
Basilichthys sp. KRP-2007	?	?	?	?	?	?
Basilichthys nigricans	?	?	?	?	?	?
Basilichthys archaeus	?	?	?	?	?	?
Basilichthys australis	?	?	?	?	?	?
Leuresthes tenuis	?	?	?	?	?	?
Leuresthes sardina	?	?	?	?	?	?
Atherinops affinis	?	?	?	?	?	?
Colpichthys hubbsi	?	?	?	?	?	?
Colpichthys regis	?	?	?	?	?	?
Atherinopsis californiensis	?	?	?	?	?	?
Telmatherina sp. 'dark'	?	?	?	?	?	?
Telmatherina sp. 'big blue'	?	?	?	?	?	?
Telmatherina sp. 'yellow green'	?	?	?	?	?	?
Telmatherina sp. 'yellow blue'	?	?	?	?	?	?
Telmatherina sp. 'Rotund A'	?	?	?	?	?	?
Telmatherina sp. 'Torpedo'	?	?	?	?	?	?
Telmatherina obscura	?	?	?	?	?	?
Telmatherina sp. 'brown'	?	?	?	?	?	?
Telmatherina sp. 'purple yellow'	?	?	?	?	?	?
Telmatherina prognatha	?	?	?	?	?	?
Telmatherina sp. 'blue'	?	?	?	?	?	?
Telmatherina celebensis	?	?	?	?	?	?
Telmatherina sp. ZSM33121	?	?	?	?	?	?
Telmatherina sp. ZSM33122	?	?	?	?	?	?
Telmatherina sp. ZSM33155	?	?	?	?	?	?
Telmatherina bonti	?	?	?	?	?	?
Telmatherina sp. 'Rotund B'	?	?	?	?	?	?
Telmatherina abendanoni	?	?	?	?	?	?
Telmatherina cf. bonti FH-2006	?	?	?	?	?	?
Telmatherina opudi	?	?	?	?	?	?
Telmatherina antoniae	?	?	?	?	?	?
Telmatherina wahjui	?	?	?	?	?	?
Telmatherina sp. ZSM33149	?	?	?	?	?	?
Telmatherina sarasinorum	?	?	?	?	?	?
Telmatherina sp. 'yellow'	?	?	?	?	?	?
Telmatherina sp. 'bright yellow'	?	?	?	?	?	?
Telmatherina albolabiosus	?	?	?	?	?	?
Telmatherina cf. wahjui ZSM T53	?	?	?	?	?	?
Telmatherina cf. wahjui ZSM T54	?	?	?	?	?	?
Telmatherina cf. obscura ZSM 33126	?	?	?	?	?	?
Telmatherina sp. ZSM 33121	?	?	?	?	?	?
Telmatherina sp. ZSM 33122	?	?	?	?	?	?
Marosatherina ladigesi	?	?	?	?	?	?
Paratherina wolterecki	?	?	?	?	?	?
Paratherina cyanea	?	?	?	?	?	?
Paratherina striata	?	?	?	?	?	?
Paratherina labiosa	?	?	?	?	?	?
Paratherina cf. striata ZSM 33057	?	?	?	?	?	?
Paratherina cf. labiosa ZSM 33054	?	?	?	?	?	?
Paratherina cf. labiosa ZSM 33055	?	?	?	?	?	?
Paratherina cf. striata ZSM 33061	?	?	?	?	?	?
Tominanga aurea	?	?	?	?	?	?
Tominanga sanguicauda	?	?	?	?	?	?
Tominanga sp. ZSM 33134	?	?	?	?	?	?
Tominanga sp. ZSM 33133	?	?	?	?	?	?
Kalyptatherina helodes	?	?	?	?	?	?
Notocheirus hubbsi	?	?	?	?	?	?
Dentatherina merceri	?	?	?	?	?	?
Amphistichus argenteus	?	?	?	?	?	?
Amphistichus koelzi	?	?	?	?	?	?
Amphistichus rhodoterus	?	?	?	?	?	?
Brachyistius frenatus	?	?	?	?	?	?
Brachyistius aletes	?	?	?	?	?	?
Hyperprosopon ellipticum	?	?	?	?	?	?
Hyperprosopon argenteum	?	?	?	?	?	?
Hyperprosopon anale	?	?	?	?	?	?
Ditrema temminckii	?	?	?	?	?	?
Ditrema viride	?	?	?	?	?	?
Ditrema jordani	?	?	?	?	?	?
Micrometrus minimus	?	?	?	?	?	?
Micrometrus aurora	?	?	?	?	?	?
Cymatogaster aggregata	?	?	?	?	?	?
Embiotoca jacksoni	?	?	?	?	?	?
Embiotoca lateralis	?	?	?	?	?	?
Phanerodon atripes	?	?	?	?	?	?
Phanerodon furcatus	?	?	?	?	?	?
Rhacochilus vacca	?	?	?	?	?	?
Rhacochilus toxotes	?	?	?	?	?	?
Hysterocarpus traskii	?	?	?	?	?	?
Hypsurus caryi	?	?	?	?	?	?
Neoditrema ransonnetii	?	?	?	?	?	?
Zalembius rosaceus	?	?	?	?	?	?
Liza sp. WJC-2002	?	?	?	?	?	?
Liza abu	?	?	?	?	?	?
Liza sp. JDD-2011a	?	?	?	?	?	?
Liza tricuspidens	?	?	?	?	?	?
Liza alata	?	?	?	?	?	?
Liza carinata	?	?	?	?	?	?
Liza sp. JDD-2011g	?	?	?	?	?	?
Liza sp. JDD-2011e	?	?	?	?	?	?
Liza sp. JDD-2011d	?	?	?	?	?	?
Liza sp. JDD-2011c	?	?	?	?	?	?
Liza affinis	?	?	?	?	?	?
Liza grandisquamis	?	?	?	?	?	?
Liza dumerili	?	?	?	?	?	?
Liza falcipinnis	?	?	?	?	?	?
Liza saliens	?	?	?	?	?	?
Liza aurata	?	?	?	?	?	?
Liza sp. GL-2003	?	?	?	?	?	?
Liza planiceps	?	?	?	?	?	?
Liza macrolepis	?	?	?	?	?	?
Liza argentea	?	?	?	?	?	?
Liza ramado	?	?	?	?	?	?
Liza melinoptera	?	?	?	?	?	?
Liza parsia	?	?	?	?	?	?
Liza richardsonii	?	?	?	?	?	?
Liza subviridis	?	?	?	?	?	?
Liza sp. BOLD:AAC0695	?	?	?	?	?	?
Liza haematocheila	?	?	?	?	?	?
Liza bandialensis	?	?	?	?	?	?
Liza tade	?	?	?	?	?	?
Liza ramsayi	?	?	?	?	?	?
Liza joyneri	?	?	?	?	?	?
Liza klunzingeri	?	?	?	?	?	?
Liza persicus	?	?	?	?	?	?
Liza mandapamensis	?	?	?	?	?	?
Liza sp. BOLD:ACD9319	?	?	?	?	?	?
Liza sp. BOLD:AAB3688	?	?	?	?	?	?
Liza sp. J JDD-2015	?	?	?	?	?	?
Liza ordensis	?	?	?	?	?	?
Neomyxus leuciscus	?	?	?	?	?	?
Neomyxus chaptalii	?	?	?	?	?	?
Sicamugil hamiltonii	?	?	?	?	?	?
Sicamugil cascasia	?	?	?	?	?	?
Ellochelon vaigiensis	?	?	?	?	?	?
Aldrichetta forsteri	?	?	?	?	?	?
Moolgarda seheli	?	?	?	?	?	?
Moolgarda sp. JDD-2011a	?	?	?	?	?	?
Moolgarda engeli	?	?	?	?	?	?
Moolgarda perusii	?	?	?	?	?	?
Moolgarda sp. JDD-2011b	?	?	?	?	?	?
Moolgarda cunnesius	?	?	?	?	?	?
Moolgarda pedaraki	?	?	?	?	?	?
Mugil trichodon	?	?	?	?	?	?
Mugil platanus	?	?	?	?	?	?
Mugil gyrans	?	?	?	?	?	?
Mugil bananensis	?	?	?	?	?	?
Mugil capurrii	?	?	?	?	?	?
Mugil sp. BOLD:AAA7833	?	?	?	?	?	?
Mugil curema	?	?	?	?	?	?
Mugil cephalus	?	1	?	2	0	0
Mugil metzelaari	?	?	?	?	?	?
Mugil ashanteensis	?	?	?	?	?	?
Mugil soiuy	?	?	?	?	?	?
Mugil rubrioculus	?	?	?	?	?	?
Mugil sp. BOLD:AAA7840	?	?	?	?	?	?
Mugil liza	?	?	?	?	?	?
Mugil hospes	?	?	?	?	?	?
Mugil incilis	?	?	?	?	?	?
Mugil curvidens	?	?	?	?	?	?
Mugil setosus	?	?	?	?	?	?
Mugil broussonnetii	?	?	?	?	?	?
Mugil rammelsbergii	?	?	?	?	?	?
Mugil gaimardianus	?	?	?	?	?	?
Mugil sp. LBP6128 29540	?	?	?	?	?	?
Xenomugil thoburni	?	?	?	?	?	?
Agonostomus telfairii	?	?	?	?	?	?
Agonostomus catalai	?	?	?	?	?	?
Agonostomus monticola	?	?	?	?	?	?
Agonostomus telfair	?	?	?	?	?	?
Valamugil sp. JDD-2011d	?	?	?	?	?	?
Valamugil sp. JDD-2011c	?	?	?	?	?	?
Valamugil speigleri	?	?	?	?	?	?
Valamugil sp. JDD-2011b	?	?	?	?	?	?
Valamugil robustus	?	?	?	?	?	?
Valamugil buchanani	?	?	?	?	?	?
Valamugil sp. JDD-2011a	?	?	?	?	?	?
Valamugil formosae	?	?	?	?	?	?
Valamugil delicata	?	?	?	?	?	?
Oedalechilus labiosus	?	?	?	?	?	?
Oedalechilus labeo	?	?	?	?	?	?
Joturus pichardi	?	?	?	?	?	?
Rhinomugil nasutus	?	?	?	?	?	?
Rhinomugil corsula	?	?	?	?	?	?
Myxus elongatus	?	?	?	?	?	?
Myxus capensis	?	?	?	?	?	?
Myxus multidens	?	?	?	?	?	?
Paramugil parmatus	?	?	?	?	?	?
Paramugil parmata	?	?	?	?	?	?
Paramugil georgii	?	?	?	?	?	?
Trachystoma petardi	?	?	?	?	?	?
Chaenomugil proboscideus	?	?	?	?	?	?
Chelon labrosus	?	?	?	?	?	?
Chelon sp. JDD-2011a	?	?	?	?	?	?
Chelon dussumieri	?	?	?	?	?	?
Chelon bispinosus	?	?	?	?	?	?
Chelon sp. BOLD:ABX8353	?	?	?	?	?	?
Crenimugil crenilabis	?	?	?	?	?	?
Crenimugil heterocheilos	?	?	?	?	?	?
Cestraeus oxyrhyncus	?	?	?	?	?	?
