taxa_name	pectoral_fin	pelvic_fin	pectoral_inferred	pelvic_inferred	pectoral_propagated	pelvic_propagated
Sternarchorhynchus freemani	1	0	1	0	1	1
Sternarchorhynchus goeldii	1	0	1	0	1	1
Sternarchorhynchus inpai	1	0	1	0	1	1
Sternarchorhynchus starksi	1	0	1	0	1	1
Sternarchorhynchus taphorni	1	0	1	0	1	1
Sternarchorhynchus jaimei	1	0	1	0	1	1
Sternarchorhynchus chaoi	1	0	1	0	1	1
Sternarchorhynchus villasboasi	1	0	1	0	1	1
Sternarchorhynchus higuchii	1	0	1	0	1	1
Porotergus duende	1	0	1	0	1	1
Porotergus gymnotus	1	0	1	0	1	1
Porotergus gimbeli	1	0	2	0	0	0
Platyurosternarchus macrostomus	1	0	2	0	0	0
Platyurosternarchus crypticus	1	0	1	0	1	1
Magosternarchus raptor	1	0	2	0	0	0
Magosternarchus duccis	1	0	2	0	0	0
Pariosternarchus amazonensis	1	0	1	0	1	1
Megadontognathus cuyuniense	1	0	2	0	0	0
Megadontognathus kaitukaensis	1	0	1	0	1	1
Tembeassu marauna	1	0	1	0	1	1
Parapteronotus hasemani	1	0	2	0	0	0
Eigenmannia humboldtii	1	0	2	0	0	0
Eigenmannia virescens	1	0	2	0	0	0
Distocyclus conirostris	1	0	2	0	0	0
Rhabdolichops troscheli	1	0	2	0	0	0
Rhabdolichops electrogrammus	1	0	2	0	0	0
Sternopygus macrurus	1	0	2	0	0	0
Sternopygus branco	1	0	1	0	1	1
Sternopygus arenatus	1	0	1	0	1	1
Sternopygus obtusirostris	1	0	1	0	1	1
Sternopygus pejeraton	1	0	1	0	1	1
Sternopygus xingu	1	0	1	0	1	1
Sternopygus astrabes	1	0	2	0	0	0
Sternopygus aequilabiatus	1	0	1	0	1	1
Archolaemus blax	1	0	2	0	0	0
Gymnotus tigre	1	0	1	0	1	1
Gymnotus pantherinus	1	0	1	0	1	1
Gymnotus carapo	1	0	2	0	0	0
Gymnotus stenoleucus	1	0	1	0	1	1
Gymnotus cylindricus	1	0	2	0	0	0
Gymnotus javari	1	0	1	0	1	1
Gymnotus coropinae	1	0	1	0	1	1
Gymnotus curupira	1	0	1	0	1	1
Gymnotus obscurus	1	0	1	0	1	1
Gymnotus pedanopterus	1	0	1	0	1	1
Gymnotus jonasi	1	0	1	0	1	1
Gymnotus mamiraua	1	0	1	0	1	1
Gymnotus inaequilabiatus	1	0	1	0	1	1
Gymnotus coatesi	1	0	1	0	1	1
Gymnotus cataniapo	1	0	1	0	1	1
Gymnotus arapaima	1	0	1	0	1	1
Gymnotus sylvius	1	0	1	0	1	1
Gymnotus varzea	1	0	1	0	1	1
Gymnotus ucamara	1	0	1	0	1	1
Gymnotus panamensis	1	0	1	0	1	1
Gymnotus omarorum	1	0	1	0	1	1
Gymnotus onca	1	0	1	0	1	1
Gymnotus bahianus	1	0	1	0	1	1
Gymnotus diamantinensis	1	0	1	0	1	1
Gymnotus chimarrao	1	0	1	0	1	1
Gymnotus henni	1	0	1	0	1	1
Gymnotus melanopleura	1	0	1	0	1	1
Gymnotus chaviro	1	0	1	0	1	1
Gymnotus esmeraldas	1	0	1	0	1	1
Gymnotus anguillaris	1	0	2	0	0	0
Gymnotus maculosus	1	0	1	0	1	1
Gymnotus choco	1	0	1	0	1	1
Gymnotus pantanal	1	0	1	0	1	1
Gymnotus paraguensis	1	0	1	0	1	1
Gymnotus ardilai	1	0	1	0	1	1
Electrophorus electricus	1	0	1	0	0	0
Neoarius utarus	1	1	2	2	0	0
Neoarius leptaspis	1	1	2	2	0	0
Neoarius berneyi	1	1	2	2	0	0
Neoarius graeffei	1	1	2	2	0	0
Neoarius midgleyi	1	1	2	2	0	0
Neoarius pectoralis	1	1	2	2	0	0
Neoarius taylori	1	1	2	2	0	0
Hemiarius sona	1	?	2	?	1	0
Hemiarius stormii	1	1	2	2	0	0
Hemiarius dioctes	1	1	2	2	0	0
Hemiarius verrucosus	1	?	2	?	1	0
Hemiarius harmandi	1	?	2	?	1	0
Hexanematichthys sagor	1	1	2	2	0	0
Sciades proops	1	1	2	2	0	0
Sciades passany	1	?	2	?	1	0
Sciades parkeri	1	?	2	?	1	0
Sciades herzbergii	1	1	2	2	0	0
Sciades guatemalensis	1	1	2	2	1	0
Sciades seemanni	1	?	2	?	1	0
Sciades troschelii	1	1	2	2	0	0
Sciades couma	1	?	2	?	1	0
Sciades dowii	1	1	2	2	0	0
Sciades paucus	1	?	2	?	1	0
Plicofollis dussumieri	1	?	2	?	1	0
Plicofollis tonggol	1	?	2	?	1	0
Plicofollis tenuispinis	1	?	2	?	1	0
Plicofollis nella	1	1	2	2	0	0
Plicofollis polystaphylodon	1	1	2	2	0	0
Plicofollis argyropleuron	1	1	2	2	0	0
Plicofollis platystomus	1	?	2	?	1	0
Plicofollis magatensis	1	?	2	?	1	0
Notarius cookei	1	?	2	?	1	0
Notarius insculptus	1	?	2	?	1	0
Notarius planiceps	1	?	2	?	1	0
Notarius neogranatensis	1	?	2	?	1	0
Notarius kessleri	1	?	2	?	1	0
Notarius lentiginosus	1	?	2	?	1	0
Notarius armbrusteri	1	?	2	?	1	0
Notarius luniscutis	1	?	2	?	1	0
Notarius grandicassis	1	1	2	2	0	0
Notarius biffi	1	?	2	?	1	0
Notarius osculus	1	?	2	?	1	0
Cathorops raredonae	1	?	2	?	1	0
Cathorops agassizii	1	?	2	?	1	0
Cathorops manglarensis	1	?	2	?	1	0
Cathorops dasycephalus	1	?	2	?	1	0
Cathorops arenatus	1	?	2	?	1	0
Cathorops aguadulce	1	?	2	?	1	0
Cathorops melanopus	1	1	2	2	1	0
Cathorops mapale	1	?	2	?	1	0
Cathorops tuyra	1	?	2	?	1	0
Cathorops steindachneri	1	?	2	?	1	0
Cathorops taylori	1	?	2	?	1	0
Cathorops multiradiatus	1	?	2	?	1	0
Cathorops spixii	1	1	2	2	0	0
Cathorops fuerthii	1	?	2	?	1	0
Cathorops hypophthalmus	1	1	2	2	0	0
Cathorops liropus	1	1	2	2	1	0
Cathorops laticeps	1	?	2	?	1	0
Cathorops belizensis	1	?	2	?	1	0
Cathorops kailolae	1	?	2	?	1	0
Arius subrostratus	1	?	2	?	1	0
Arius dispar	1	?	2	?	1	0
Arius manillensis	1	1	2	2	0	0
Arius venosus	1	?	2	?	1	0
Arius maculatus	1	1	2	2	1	0
Arius oetik	1	?	2	?	1	0
Arius leptonotacanthus	1	?	2	?	1	0
Arius madagascariensis	1	1	2	2	1	0
Arius gagora	1	?	2	?	1	0
Arius jella	1	?	2	?	1	0
Arius arius	1	1	2	2	0	0
Arius gigas	1	?	2	?	1	0
Arius festinus	1	?	2	?	1	0
Arius sumatranus	1	?	2	?	1	0
Arius arenarius	1	1	2	2	0	0
Arius malabaricus	1	?	2	?	1	0
Arius microcephalus	1	?	2	?	1	0
Arius africanus	1	1	2	2	0	0
Arius macracanthus	1	?	2	?	1	0
Arius acutirostris	1	?	2	?	1	0
Arius uncinatus	1	?	2	?	1	0
Arius brunellii	1	?	2	?	1	0
Nemapteryx augusta	1	1	2	2	0	0
Nemapteryx caelata	1	?	2	?	1	0
Nemapteryx armiger	1	1	2	2	0	0
Nemapteryx nenga	1	?	2	?	1	0
Nemapteryx macronotacantha	1	?	2	?	1	0
Nemapteryx bleekeri	1	?	2	?	1	0
Cephalocassis melanochir	1	1	2	2	0	0
Cephalocassis borneensis	1	1	2	2	0	0
Cephalocassis jatia	1	?	2	?	1	0
Cephalocassis manillensis	1	?	2	?	1	0
Netuma thalassina	1	1	2	2	0	0
Netuma bilineata	1	1	2	2	0	0
Bagre marinus	1	1	2	2	0	0
Bagre pinnimaculatus	1	?	2	?	1	0
Bagre panamensis	1	?	2	?	1	0
Bagre bagre	1	1	2	2	0	0
Ariopsis felis	1	1	2	2	0	0
Ariopsis latirostris	1	1	2	2	0	0
Ketengus typus	1	1	2	2	0	0
Potamarius nelsoni	1	1	2	2	1	0
Potamarius izabalensis	1	?	2	?	1	0
Potamarius usumacintae	1	?	2	?	1	0
Potamarius grandoculis	1	1	2	2	1	0
Occidentarius platypogon	1	?	2	?	1	0
Brustiarius nox	1	1	2	2	0	0
Brustiarius solidus	1	1	2	2	0	0
Amissidens hainesi	1	1	2	2	0	0
Galeichthys peruvianus	1	?	2	?	1	0
Galeichthys ater	1	?	2	?	1	0
Galeichthys feliceps	1	1	2	2	0	0
Nedystoma novaeguineae	1	1	2	2	0	0
Nedystoma dayi	1	1	2	2	0	0
Cochlefelis spatula	1	1	2	2	0	0
Cochlefelis danielsi	1	1	2	2	0	0
Cochlefelis burmanicus	1	?	2	?	1	0
Cochlefelis insidiator	1	1	2	2	0	0
Genidens genidens	1	1	2	2	0	0
Genidens barbus	1	?	2	?	1	0
Genidens planifrons	1	1	2	2	0	0
Genidens machadoi	1	?	2	?	1	0
Carlarius heudelotii	1	?	2	?	1	0
Cryptarius truncatus	1	1	2	2	0	0
Cryptarius daugueti	1	?	2	?	1	0
Aspistor hardenbergi	1	1	2	2	0	0
Osteogeneiosus militaris	1	1	2	2	0	0
Cinetodus froggatti	1	1	2	2	0	0
Cinetodus carinatus	1	1	2	2	0	0
Cinetodus crassilabris	1	1	2	2	0	0
Cinetodus conorhynchus	1	1	2	2	0	0
Potamosilurus macrorhynchus	1	?	2	?	1	0
Batrachocephalus mino	1	1	2	2	0	0
Guiritinga barbus	1	1	2	2	0	0
Channallabes apus	?	1	?	2	0	0
Clarias gariepinus	?	1	?	2	0	0
Clarias buettikoferi	?	1	?	2	0	0
Clarias theodorae	?	1	?	2	0	0
Clarias fuscus	?	1	?	2	0	0
Clarias angolensis	1	1	2	2	0	0
Clarias teijsmanni	?	1	?	2	0	0
Clarias nieuhofii	?	1	?	2	0	0
Clarias anguillaris	?	1	?	2	0	0
Clarias meladerma	?	1	?	2	0	0
Clarias ngamensis	?	1	?	2	0	0
Clarias laeviceps	?	1	?	2	0	0
Platyallabes tihoni	?	1	?	2	0	0
Clariallabes petricola	?	1	?	2	0	0
Clariallabes longicauda	?	1	?	2	0	0
Clariallabes melas	?	1	?	2	0	0
Heterobranchus longifilis	1	1	2	2	0	0
Heterobranchus isopterus	?	1	?	2	0	0
Heterobranchus bidorsalis	1	1	2	2	0	0
Dolichallabes microphthalmus	?	1	?	2	0	0
Gymnallabes typus	?	1	?	2	0	0
Dinotopterus cunningtoni	1	1	2	2	0	0
Encheloclarias tapeinopterus	?	1	?	2	0	0
Horaglanis krishnai	?	1	?	2	0	0
Uegitglanis zammaranoi	?	1	?	2	0	0
Chaca chaca	1	1	2	2	0	0
Chaca bankanensis	1	1	2	2	1	0
Chaca burmensis	1	1	2	2	0	0
Belodontichthys truncatus	1	?	1	?	1	0
Belodontichthys dinema	1	?	1	?	1	0
Wallago attu	1	1	1	2	1	0
Wallago leerii	1	?	1	?	1	0
Wallago maculatus	1	?	1	?	1	0
Wallago micropogon	1	?	1	?	1	0
Wallago hexanema	1	?	1	?	1	0
Silurus lanzhouensis	1	?	1	?	1	0
Silurus meridionalis	1	?	2	?	0	0
Silurus glanis	1	1	2	2	0	0
Silurus aristotelis	1	?	2	?	0	0
Silurus microdorsalis	1	?	1	?	1	0
Silurus asotus	1	1	2	2	0	0
Silurus duanensis	1	?	1	?	1	0
Silurus soldatovi	1	?	2	?	0	0
Silurus lithophilus	1	?	2	?	0	0
Silurus triostegus	1	?	1	?	1	0
Silurus mento	1	?	2	?	0	0
Silurus biwaensis	1	?	1	?	1	0
Silurus grahami	1	?	2	?	0	0
Silurus chantrei	1	?	1	?	1	0
Silurus palavanensis	1	?	1	?	1	0
Phalacronotus bleekeri	1	?	1	?	1	0
Phalacronotus apogon	1	?	1	?	1	0
Phalacronotus micronemus	1	?	1	?	1	0
Phalacronotus parvanalis	1	?	1	?	1	0
Ompok malabaricus	1	?	1	?	1	0
Ompok miostoma	1	1	2	2	0	0
Ompok bimaculatus	1	1	2	2	0	0
Ompok pabo	1	?	1	?	1	0
Ompok pabda	1	?	1	?	1	0
Ompok platyrhynchus	1	?	1	?	1	0
Ompok fumidus	1	?	1	?	1	0
Ompok binotatus	1	?	1	?	1	0
Ompok goae	1	?	1	?	1	0
Ompok rhadinurus	1	?	1	?	1	0
Ompok hypophthalmus	1	?	1	?	1	0
Ompok brevirictus	1	?	1	?	1	0
Ompok sindensis	1	?	1	?	1	0
Ompok pinnatus	1	?	1	?	1	0
Ompok borneensis	1	?	1	?	1	0
Ompok supernus	1	?	1	?	1	0
Ompok weberi	1	?	1	?	1	0
Ompok pluriradiatus	1	?	1	?	1	0
Ompok urbaini	1	?	1	?	1	0
Ompok jaynei	1	?	1	?	1	0
Ompok leiacanthus	1	1	2	2	0	0
Ompok ceylonensis	1	?	1	?	1	0
Pterocryptis cochinchinensis	1	1	1	2	1	0
Pterocryptis anomala	1	?	1	?	1	0
Pterocryptis furnessi	1	?	1	?	1	0
Pterocryptis verecunda	1	?	1	?	1	0
Pterocryptis barakensis	1	?	1	?	1	0
Pterocryptis indicus	1	?	1	?	1	0
Pterocryptis cucphuongensis	1	?	1	?	1	0
Pterocryptis inusitata	1	?	1	?	1	0
Pterocryptis torrentis	1	?	1	?	1	0
Pterocryptis wynaadensis	1	?	1	?	1	0
Pterocryptis gangelica	1	?	1	?	1	0
Pterocryptis bokorensis	1	?	1	?	1	0
Pterocryptis taytayensis	1	?	1	?	1	0
Pterocryptis crenula	1	?	1	?	1	0
Pterocryptis burmanensis	1	?	1	?	1	0
Pterocryptis buccata	1	?	1	?	1	0
Pterocryptis berdmorei	1	?	1	?	1	0
Pterocryptis afghana	1	?	1	?	1	0
Kryptopterus cryptopterus	1	?	1	?	1	0
Kryptopterus limpok	1	1	2	2	0	0
Kryptopterus minor	1	?	1	?	1	0
Kryptopterus macrocephalus	1	?	1	?	1	0
Kryptopterus schilbeides	1	?	1	?	1	0
Kryptopterus bicirrhis	1	1	1	2	1	0
Kryptopterus hesperius	1	?	1	?	1	0
Kryptopterus baramensis	1	?	1	?	1	0
Kryptopterus geminus	1	?	1	?	1	0
Kryptopterus paraschilbeides	1	?	1	?	1	0
Kryptopterus cheveyi	1	?	1	?	1	0
Kryptopterus lais	1	?	1	?	1	0
Kryptopterus sabanus	1	?	1	?	1	0
Kryptopterus dissitus	1	?	1	?	1	0
Kryptopterus mononema	1	?	1	?	1	0
Kryptopterus piperatus	1	?	1	?	1	0
Kryptopterus lumholtzi	1	?	1	?	1	0
Kryptopterus palembangensis	1	?	1	?	1	0
Silurichthys schneideri	1	?	1	?	1	0
Silurichthys gibbiceps	1	?	1	?	1	0
Silurichthys sanguineus	1	?	1	?	1	0
Silurichthys marmoratus	1	?	1	?	1	0
Silurichthys phaiosoma	1	1	2	2	0	0
Silurichthys hasseltii	1	?	1	?	1	0
Silurichthys citatus	1	?	1	?	1	0
Silurichthys indragiriensis	1	1	1	2	1	0
Ceratoglanis scleronema	1	?	1	?	1	0
Ceratoglanis pachynema	1	?	1	?	1	0
Hemisilurus moolenburghi	1	?	1	?	1	0
Hemisilurus mekongensis	1	?	1	?	1	0
Hemisilurus heterorhynchus	1	?	1	?	1	0
Pinniwallago kanpurensis	1	?	1	?	1	0
Micronema platypogon	1	?	1	?	1	0
Micronema hexapterus	1	?	1	?	1	0
Ictalurus furcatus	1	1	2	2	0	0
Ictalurus balsanus	1	1	2	2	0	0
Ictalurus meridionalis	1	1	2	2	1	0
Ictalurus punctatus	1	1	2	2	0	0
Ictalurus pricei	1	1	2	2	0	0
Ictalurus lupus	1	1	2	2	0	0
Ictalurus australis	1	1	2	2	0	0
Ictalurus mexicanus	1	1	2	2	0	0
Ictalurus ochoterenai	1	?	2	?	1	0
Ictalurus dugesii	1	1	2	2	0	0
Noturus flavus	1	1	2	2	0	0
Noturus taylori	1	?	2	?	1	0
Noturus funebris	1	?	2	?	1	0
Noturus munitus	1	?	2	?	1	0
Noturus miurus	1	?	2	?	1	0
Noturus furiosus	1	?	2	?	1	0
Noturus flavater	1	?	2	?	1	0
Noturus eleutherus	1	?	2	?	1	0
Noturus elegans	1	?	2	?	1	0
Noturus baileyi	1	?	2	?	1	0
Noturus crypticus	1	?	2	?	1	0
Noturus flavipinnis	1	?	2	?	1	0
Noturus lachneri	1	?	2	?	1	0
Noturus leptacanthus	1	?	2	?	1	0
Noturus nocturnus	1	?	2	?	1	0
Noturus insignis	1	1	2	2	0	0
Noturus phaeus	1	?	2	?	1	0
Noturus placidus	1	?	2	?	1	0
Noturus gilberti	1	?	2	?	1	0
Noturus gyrinus	1	1	2	2	1	0
Noturus hildebrandi	1	?	2	?	1	0
Noturus albater	1	?	2	?	1	0
Noturus exilis	1	?	2	?	1	0
Noturus maydeni	1	?	2	?	1	0
Noturus gladiator	1	?	2	?	1	0
Noturus fasciatus	1	?	2	?	1	0
Noturus stigmosus	1	1	2	2	0	0
Noturus stanauli	1	?	2	?	1	0
Noturus trautmani	1	?	2	?	1	0
Pylodictis olivaris	1	1	2	2	0	0
Ameiurus brunneus	1	1	2	2	0	0
Ameiurus melas	1	1	2	2	0	0
Ameiurus natalis	1	1	2	2	0	0
Ameiurus nebulosus	1	1	2	1	0	0
Ameiurus catus	1	1	2	2	0	0
Ameiurus serracanthus	1	1	2	2	0	0
Ameiurus platycephalus	1	1	2	2	0	0
Prietella phreatophila	1	1	2	2	0	0
Prietella lundbergi	1	?	2	?	1	0
Satan eurystomus	1	1	2	2	0	0
Trogloglanis pattersoni	1	1	2	2	0	0
Lacantunia enigmatica	1	?	2	?	1	0
Platystomatichthys sturio	1	1	2	2	0	0
Pimelodus heraldoi	1	?	2	?	1	0
Pimelodus maculatus	1	1	2	2	0	0
Pimelodus fur	1	?	2	?	1	0
Pimelodus coprophagus	1	?	2	?	1	0
Pimelodus pictus	1	1	2	2	0	0
Pimelodus ornatus	1	1	2	2	0	0
Pimelodus albicans	1	1	2	2	0	0
Pimelodus grosskopfii	1	?	2	?	1	0
Pimelodus blochii	1	1	2	2	0	0
Pimelodus pohli	1	?	2	?	1	0
Pimelodus argenteus	1	?	2	?	1	0
Pimelodus garciabarrigai	1	?	2	?	1	0
Pimelodus altissimus	1	?	2	?	1	0
Pimelodus albofasciatus	1	?	2	?	1	0
Pimelodus pantaneiro	1	?	2	?	1	0
Pimelodus atrobrunneus	1	?	2	?	1	0
Pimelodus joannis	1	?	2	?	1	0
Pimelodus halisodous	1	?	2	?	1	0
Pimelodus brevis	1	?	2	?	1	0
Pimelodus ortmanni	1	?	2	?	1	0
Pimelodus mysteriosus	1	?	2	?	1	0
Pimelodus pintado	1	?	2	?	1	0
Pimelodus navarroi	1	?	2	?	1	0
Pimelodus punctatus	1	?	2	?	1	0
Pimelodus tetramerus	1	?	2	?	1	0
Pimelodus stewarti	1	?	2	?	1	0
Pimelodus absconditus	1	?	2	?	1	0
Pimelodus platicirris	1	?	2	?	1	0
Pimelodus britskii	1	?	2	?	1	0
Pimelodus paranaensis	1	?	2	?	1	0
Pimelodus jivaro	1	?	2	?	1	0
Pimelodus luciae	1	?	2	?	1	0
Pimelodus microstoma	1	?	2	?	1	0
Pseudoplatystoma punctifer	1	?	2	?	1	0
Pseudoplatystoma magdaleniatum	1	?	2	?	1	0
Pseudoplatystoma reticulatum	1	?	2	?	1	0
Pseudoplatystoma corruscans	1	?	2	?	1	0
Pseudoplatystoma fasciatum	1	1	2	2	1	0
Pseudoplatystoma orinocoense	1	?	2	?	1	0
Pseudoplatystoma metaense	1	?	2	?	1	0
Pseudoplatystoma tigrinum	1	?	2	?	1	0
Rhamdia guatemalensis	1	1	2	2	1	0
Rhamdia laticauda	1	1	2	2	0	0
Rhamdia nicaraguensis	1	?	2	?	1	0
Rhamdia quelen	1	1	2	2	0	0
Rhamdia macuspanensis	1	?	2	?	1	0
Rhamdia muelleri	1	?	2	?	1	0
Rhamdia itacaiunas	1	?	2	?	1	0
Rhamdia foina	1	?	2	?	1	0
Rhamdia humilis	1	?	2	?	1	0
Rhamdia jequitinhonha	1	?	2	?	1	0
Rhamdia poeyi	1	?	2	?	1	0
Rhamdia schomburgkii	1	?	2	?	1	0
Rhamdia enfurnada	1	?	2	?	1	0
Rhamdia laukidi	1	?	2	?	1	0
Rhamdia guasarensis	1	?	2	?	1	0
Rhamdia xetequepeque	1	?	2	?	1	0
Rhamdia zongolicensis	1	?	2	?	1	0
Rhamdia laluchensis	1	?	2	?	1	0
Rhamdia reddelli	1	?	2	?	1	0
Rhamdia parryi	1	?	2	?	1	0
Calophysus macropterus	1	1	2	2	1	0
Phractocephalus hemioliopterus	1	1	2	2	0	0
Steindachneridion parahybae	1	?	2	?	1	0
Steindachneridion melanodermatum	1	?	2	?	1	0
Steindachneridion scriptum	1	?	2	?	1	0
Steindachneridion doceanum	1	?	2	?	1	0
Steindachneridion amblyurum	1	?	2	?	1	0
Steindachneridion punctatum	1	?	2	?	1	0
Hypophthalmus oremaculatus	1	?	2	?	1	0
Hypophthalmus edentatus	1	1	2	2	0	0
Hypophthalmus fimbriatus	1	?	2	?	1	0
Hypophthalmus marginatus	1	?	2	?	1	0
Cheirocerus abuelo	1	1	2	2	1	0
Cheirocerus eques	1	?	2	?	1	0
Cheirocerus goeldii	1	?	2	?	1	0
Brachyplatystoma platynemum	1	?	2	?	1	0
Brachyplatystoma tigrinum	1	?	2	?	1	0
Brachyplatystoma juruense	1	1	2	2	1	0
Brachyplatystoma capapretum	1	?	2	?	1	0
Brachyplatystoma vaillantii	1	1	2	2	1	0
Brachyplatystoma rousseauxii	1	1	2	2	1	0
Brachyplatystoma filamentosum	1	1	2	2	0	0
Leiarius marmoratus	1	1	2	2	1	0
Leiarius longibarbis	1	?	2	?	1	0
Leiarius pictus	1	1	2	2	1	0
Parapimelodus nigribarbis	1	?	2	?	1	0
Parapimelodus valenciennis	1	1	2	2	1	0
Platysilurus mucosus	1	1	2	2	1	0
Platysilurus malarmo	1	?	2	?	1	0
Duopalatinus peruanus	1	?	2	?	1	0
Duopalatinus emarginatus	1	?	2	?	1	0
Sorubim cuspicaudus	1	?	2	?	1	0
Sorubim elongatus	1	?	2	?	1	0
Sorubim maniradii	1	?	2	?	1	0
Sorubim lima	1	1	2	2	0	0
Sorubim trigonocephalus	1	?	2	?	1	0
Zungaro jahu	1	?	2	?	1	0
Zungaro zungaro	1	?	2	?	1	0
Hemisorubim platyrhynchos	1	1	2	2	0	0
Iheringichthys labrosus	1	1	2	2	0	0
Iheringichthys megalops	1	?	2	?	1	0
Exallodontus aguanai	1	1	2	2	1	0
Sorubimichthys planiceps	1	?	2	?	1	0
Perrunichthys perruno	1	?	2	?	1	0
Aguarunichthys inpai	1	?	2	?	1	0
Aguarunichthys torosus	1	?	2	?	1	0
Aguarunichthys tocantinsensis	1	?	2	?	1	0
Platynematichthys notatus	1	?	2	?	1	0
Pinirampus pirinampu	1	1	2	2	0	0
Bergiaria westermanni	1	?	2	?	1	0
Bergiaria platana	1	?	2	?	1	0
Pimelodina flavipinnis	1	1	2	2	0	0
Megalonema platycephalum	1	?	2	?	1	0
Megalonema platanum	1	?	2	?	1	0
Megalonema amaxanthum	1	?	2	?	1	0
Megalonema orixanthum	1	?	2	?	1	0
Megalonema argentinum	1	?	2	?	1	0
Megalonema psammium	1	?	2	?	1	0
Megalonema pauciradiatum	1	?	2	?	1	0
Megalonema xanthum	1	1	2	2	1	0
Luciopimelodus pati	1	1	2	2	1	0
Propimelodus eigenmanni	1	?	2	?	1	0
Propimelodus caesius	1	?	2	?	1	0
Propimelodus araguayae	1	?	2	?	1	0
Bagropsis reinhardti	1	?	2	?	1	0
Zungaropsis multimaculatus	1	?	2	?	1	0
Batrochoglanis raninus	1	1	2	2	0	0
Batrochoglanis villosus	1	?	2	?	0	0
Batrochoglanis transmontanus	1	?	2	?	1	0
Batrochoglanis melanurus	1	?	2	?	1	0
Batrochoglanis acanthochiroides	1	?	2	?	1	0
Pseudopimelodus bufonius	1	?	2	?	1	0
Pseudopimelodus mangurus	1	?	2	?	0	0
Pseudopimelodus pulcher	1	?	2	?	1	0
Pseudopimelodus charus	1	?	2	?	1	0
Pseudopimelodus schultzi	1	?	2	?	0	0
Lophiosilurus alexandri	1	?	2	?	0	0
Microglanis leptostriatus	1	?	2	?	1	0
Microglanis garavelloi	1	?	2	?	1	0
Microglanis iheringi	1	?	2	?	1	0
Microglanis malabarbai	1	?	2	?	1	0
Microglanis eurystoma	1	?	2	?	0	0
Microglanis carlae	1	?	2	?	1	0
Microglanis variegatus	1	?	2	?	1	0
Microglanis pellopterygius	1	?	2	?	1	0
Microglanis cottoides	1	?	2	?	1	0
Microglanis secundus	1	?	2	?	1	0
Microglanis zonatus	1	?	2	?	1	0
Microglanis pataxo	1	?	2	?	1	0
Microglanis poecilus	1	1	2	2	0	0
Microglanis nigripinnis	1	?	2	?	1	0
Microglanis cibelae	1	?	2	?	0	0
Microglanis ater	1	?	2	?	1	0
Microglanis parahybae	1	?	2	?	0	0
Cephalosilurus apurensis	1	1	2	2	0	0
Cephalosilurus fowleri	1	?	2	?	0	0
Cephalosilurus albomarginatus	1	?	2	?	0	0
Cephalosilurus nigricaudus	1	?	2	?	1	0
Cruciglanis pacifici	1	?	2	?	1	0
Centromochlus existimatus	1	1	2	2	0	0
Centromochlus heckelii	1	1	2	2	0	0
Centromochlus perugiae	1	?	2	?	0	0
Centromochlus punctatus	1	?	2	?	0	0
Centromochlus simplex	1	?	2	?	1	0
Centromochlus altae	1	?	2	?	1	0
Centromochlus concolor	1	?	2	?	0	0
Centromochlus schultzi	1	?	2	?	0	0
Centromochlus romani	1	1	2	2	0	0
Centromochlus macracanthus	1	?	2	?	1	0
Centromochlus reticulatus	1	?	2	?	0	0
Centromochlus megalops	1	1	2	2	0	0
Tatia intermedia	1	1	2	2	0	0
Tatia neivai	1	?	2	?	0	0
Tatia nigra	1	?	2	?	1	0
Tatia gyrina	1	?	2	?	0	0
Tatia boemia	1	?	2	?	0	0
Tatia jaracatia	1	?	2	?	1	0
Tatia aulopygia	1	?	2	?	0	0
Tatia galaxias	1	1	2	2	0	0
Tatia meesi	1	?	2	?	1	0
Tatia caxiuanensis	1	?	2	?	1	0
Tatia brunnea	1	1	2	2	0	0
Tatia strigata	1	?	2	?	0	0
Tatia dunni	1	?	2	?	1	0
Tatia creutzbergi	1	1	2	2	0	0
Glanidium melanopterum	1	?	2	?	0	0
Glanidium ribeiroi	1	?	2	?	0	0
Glanidium bockmanni	1	?	2	?	1	0
Glanidium catharinensis	1	?	2	?	1	0
Glanidium cesarpintoi	1	?	2	?	0	0
Glanidium albescens	1	1	2	2	0	0
Glanidium leopardum	1	1	2	2	0	0
Gelanoglanis stroudi	1	1	2	2	0	0
Gelanoglanis nanonocticolus	1	?	2	?	1	0
Auchenipterichthys thoracatus	1	1	2	2	0	0
Auchenipterichthys coracoideus	1	?	2	?	1	0
Auchenipterichthys longimanus	1	1	2	2	0	0
Auchenipterichthys punctatus	1	?	2	?	1	0
Auchenipterus demerarae	1	1	2	2	1	0
Auchenipterus ambyiacus	1	?	2	?	1	0
Auchenipterus britskii	1	?	2	?	1	0
Auchenipterus nuchalis	1	1	2	2	0	0
Auchenipterus menezesi	1	?	2	?	1	0
Auchenipterus dentatus	1	1	2	2	0	0
Auchenipterus brachyurus	1	?	2	?	1	0
Auchenipterus osteomystax	1	?	2	?	1	0
Auchenipterus nigripinnis	1	1	2	2	0	0
Auchenipterus brevior	1	?	2	?	1	0
Auchenipterus fordicei	1	?	2	?	1	0
Tetranematichthys quadrifilis	1	1	2	2	0	0
Tetranematichthys wallacei	1	?	2	?	1	0
Trachelyopterus galeatus	1	1	2	2	0	0
Trachelyopterus striatulus	1	1	2	2	1	0
Trachelyopterus coriaceus	1	1	2	2	0	0
Trachelyopterus leopardinus	1	?	2	?	1	0
